scanner_folder,image_name,mean_residual,residual_image_path
Canon120-2\150,s2_14.tif,1.0974736142088659e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_14.tif
Canon120-2\150,s2_15.tif,1.0798316907312255e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_15.tif
Canon120-2\150,s2_16.tif,1.0542112249822821e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_16.tif
Canon120-2\150,s2_17.tif,1.0774783731903881e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_17.tif
Canon120-2\150,s2_18.tif,1.1536360489117214e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_18.tif
Canon120-2\150,s2_19.tif,1.1180975434399443e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_19.tif
Canon120-2\150,s2_2.tif,9.884934115689248e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_2.tif
Canon120-2\150,s2_20.tif,1.0283781648467993e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_20.tif
Canon120-2\150,s2_21.tif,1.133242903961218e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_21.tif
Canon120-2\150,s2_22.tif,1.1556198842299636e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_22.tif
Canon120-2\150,s2_23.tif,1.0984422260662541e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_23.tif
Canon120-2\150,s2_24.tif,1.1228109997318825e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_24.tif
Canon120-2\150,s2_25.tif,1.0880376066779718e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_25.tif
Canon120-2\150,s2_26.tif,1.1223380624869606e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_26.tif
Canon120-2\150,s2_27.tif,1.0614542134135263e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_27.tif
Canon120-2\150,s2_28.tif,1.1369263575033983e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_28.tif
Canon120-2\150,s2_29.tif,1.14109525384265e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_29.tif
Canon120-2\150,s2_3.tif,1.0868620847759303e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_3.tif
Canon120-2\150,s2_30.tif,1.0977657893818105e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_30.tif
Canon120-2\150,s2_31.tif,1.012950860967976e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_31.tif
Canon120-2\150,s2_32.tif,1.081590426110779e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_32.tif
Canon120-2\150,s2_33.tif,1.0217434009973658e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_33.tif
Canon120-2\150,s2_34.tif,1.111463916458888e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_34.tif
Canon120-2\150,s2_35.tif,1.0956119922411744e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_35.tif
Canon120-2\150,s2_36.tif,1.1278405054326868e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_36.tif
Canon120-2\150,s2_37.tif,1.1061410987167619e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_37.tif
Canon120-2\150,s2_38.tif,1.1254928722337354e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_38.tif
Canon120-2\150,s2_39.tif,1.0993471732945181e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_39.tif
Canon120-2\150,s2_4.tif,1.04159312286356e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_4.tif
Canon120-2\150,s2_40.tif,1.0479948286956642e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_40.tif
Canon120-2\150,s2_41.tif,1.0324993127142079e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_41.tif
Canon120-2\150,s2_42.tif,1.0908871672654641e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_42.tif
Canon120-2\150,s2_43.tif,1.1172619451826904e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_43.tif
Canon120-2\150,s2_44.tif,1.0877317890845006e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_44.tif
Canon120-2\150,s2_45.tif,1.1010695288860006e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_45.tif
Canon120-2\150,s2_46.tif,1.0901931091211736e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_46.tif
Canon120-2\150,s2_47.tif,1.0011478934757179e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_47.tif
Canon120-2\150,s2_48.tif,1.0476867373654386e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_48.tif
Canon120-2\150,s2_49.tif,1.1370974561941694e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_49.tif
Canon120-2\150,s2_5.tif,1.1254189757892163e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_5.tif
Canon120-2\150,s2_50.tif,1.1171539426868549e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_50.tif
Canon120-2\150,s2_51.tif,1.092656702894601e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_51.tif
Canon120-2\150,s2_52.tif,1.0303028830094263e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_52.tif
Canon120-2\150,s2_53.tif,1.1069187166867778e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_53.tif
Canon120-2\150,s2_54.tif,1.1297595392534276e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_54.tif
Canon120-2\150,s2_55.tif,1.0488815860298928e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_55.tif
Canon120-2\150,s2_56.tif,1.022054902932723e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_56.tif
Canon120-2\150,s2_57.tif,1.1086490303569008e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_57.tif
Canon120-2\150,s2_58.tif,1.1193185400770744e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_58.tif
Canon120-2\150,s2_59.tif,1.076294893209706e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_59.tif
Canon120-2\150,s2_6.tif,1.1471354355307994e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_6.tif
Canon120-2\150,s2_60.tif,1.1333304428262636e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_60.tif
Canon120-2\150,s2_61.tif,1.1261715826549334e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_61.tif
Canon120-2\150,s2_62.tif,1.1061842997150961e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_62.tif
Canon120-2\150,s2_63.tif,9.868858796835411e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_63.tif
Canon120-2\150,s2_64.tif,1.0529572591622127e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_64.tif
Canon120-2\150,s2_65.tif,1.0704650321713416e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_65.tif
Canon120-2\150,s2_66.tif,1.0955858442684985e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_66.tif
Canon120-2\150,s2_67.tif,9.06298396330385e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_67.tif
Canon120-2\150,s2_68.tif,1.1148932799187605e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_68.tif
Canon120-2\150,s2_69.tif,1.1157658263982739e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_69.tif
Canon120-2\150,s2_7.tif,1.1271333733020583e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_7.tif
Canon120-2\150,s2_70.tif,9.977111403713934e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_70.tif
Canon120-2\150,s2_71.tif,1.1273016298218863e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_71.tif
Canon120-2\150,s2_72.tif,1.0963685781462118e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_72.tif
Canon120-2\150,s2_73.tif,1.0658118299033958e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_73.tif
Canon120-2\150,s2_74.tif,1.1242752862017369e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_74.tif
Canon120-2\150,s2_75.tif,1.1056624771299539e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_75.tif
Canon120-2\150,s2_76.tif,1.1023291790479561e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_76.tif
Canon120-2\150,s2_77.tif,1.0460200883244397e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_77.tif
Canon120-2\150,s2_78.tif,1.042224084812915e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_78.tif
Canon120-2\150,s2_79.tif,1.0934144256680156e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_79.tif
Canon120-2\150,s2_8.tif,1.0988492249452975e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_8.tif
Canon120-2\150,s2_80.tif,1.0821554496942554e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_80.tif
Canon120-2\150,s2_81.tif,1.0760061286418932e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_81.tif
Canon120-2\150,s2_82.tif,1.1238466868235264e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_82.tif
Canon120-2\150,s2_83.tif,1.0844814823940396e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_83.tif
Canon120-2\150,s2_84.tif,1.0947110240522306e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_84.tif
Canon120-2\150,s2_85.tif,1.1161580459884135e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_85.tif
Canon120-2\150,s2_86.tif,1.1193537829967681e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_86.tif
Canon120-2\150,s2_87.tif,1.1041106517950539e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_87.tif
Canon120-2\150,s2_88.tif,1.0996240007443703e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_88.tif
Canon120-2\150,s2_89.tif,1.066964614437893e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_89.tif
Canon120-2\150,s2_9.tif,1.0651706361386459e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_9.tif
Canon120-2\150,s2_90.tif,1.0640951586537994e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_90.tif
Canon120-2\150,s2_91.tif,1.1092163276771316e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_91.tif
Canon120-2\150,s2_92.tif,1.1271617950114887e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_92.tif
Canon120-2\150,s2_93.tif,1.1107931641163304e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_93.tif
Canon120-2\150,s2_94.tif,1.1213205652893521e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_94.tif
Canon120-2\150,s2_95.tif,1.1266604360571364e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_95.tif
Canon120-2\150,s2_96.tif,1.1271799849055242e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_96.tif
Canon120-2\150,s2_97.tif,1.1097051810793346e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_97.tif
Canon120-2\150,s2_98.tif,1.0057851795863826e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_98.tif
Canon120-2\150,s2_99.tif,1.0334895250707632e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\150\residual_s2_99.tif
Canon120-2\300,s2_1.tif,1.011709400700056e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_1.tif
Canon120-2\300,s2_100.tif,1.0699363883759361e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_100.tif
Canon120-2\300,s2_20.tif,8.981214705272578e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_20.tif
Canon120-2\300,s2_23.tif,1.0347412171540782e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_23.tif
Canon120-2\300,s2_25.tif,1.0528890470595798e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_25.tif
Canon120-2\300,s2_3.tif,1.0456778909428976e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_3.tif
Canon120-2\300,s2_31.tif,9.59962562774308e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_31.tif
Canon120-2\300,s2_32.tif,1.0133851446880726e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_32.tif
Canon120-2\300,s2_34.tif,1.0591838872642256e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_34.tif
Canon120-2\300,s2_36.tif,1.0917403869825648e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_36.tif
Canon120-2\300,s2_37.tif,1.0601593203318771e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_37.tif
Canon120-2\300,s2_38.tif,1.0447126896906411e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_38.tif
Canon120-2\300,s2_39.tif,1.0686346740840236e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_39.tif
Canon120-2\300,s2_40.tif,9.963093816622859e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_40.tif
Canon120-2\300,s2_41.tif,9.949872037395835e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_41.tif
Canon120-2\300,s2_42.tif,1.0114933957083849e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_42.tif
Canon120-2\300,s2_43.tif,1.0742246558947954e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_43.tif
Canon120-2\300,s2_44.tif,1.0433484476379817e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_44.tif
Canon120-2\300,s2_45.tif,1.0482051493454492e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_45.tif
Canon120-2\300,s2_46.tif,1.0514236237213481e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_46.tif
Canon120-2\300,s2_47.tif,9.238181064574746e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_47.tif
Canon120-2\300,s2_48.tif,9.226164365827572e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_48.tif
Canon120-2\300,s2_49.tif,1.0896366120505263e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_49.tif
Canon120-2\300,s2_50.tif,1.0457074495207053e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_50.tif
Canon120-2\300,s2_51.tif,1.0553537777013844e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_51.tif
Canon120-2\300,s2_52.tif,9.865493666438852e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_52.tif
Canon120-2\300,s2_53.tif,1.0531488214837736e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_53.tif
Canon120-2\300,s2_54.tif,1.0695396213122876e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_54.tif
Canon120-2\300,s2_55.tif,9.648204013501527e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_55.tif
Canon120-2\300,s2_56.tif,9.436871550860815e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_56.tif
Canon120-2\300,s2_57.tif,1.0606311207084218e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_57.tif
Canon120-2\300,s2_58.tif,1.0758355983853107e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_58.tif
Canon120-2\300,s2_59.tif,1.0112563586517354e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_59.tif
Canon120-2\300,s2_60.tif,1.1010024536517449e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_60.tif
Canon120-2\300,s2_61.tif,1.0765563729364658e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_61.tif
Canon120-2\300,s2_62.tif,1.071955466613872e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_62.tif
Canon120-2\300,s2_63.tif,8.183053523680428e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_63.tif
Canon120-2\300,s2_64.tif,9.27138898987323e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_64.tif
Canon120-2\300,s2_65.tif,1.0196652056038147e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_65.tif
Canon120-2\300,s2_66.tif,1.0532824035180965e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_66.tif
Canon120-2\300,s2_67.tif,8.646594551464659e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_67.tif
Canon120-2\300,s2_68.tif,1.0795810112540494e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_68.tif
Canon120-2\300,s2_69.tif,1.0223106983175967e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_69.tif
Canon120-2\300,s2_7.tif,1.0572750852588797e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_7.tif
Canon120-2\300,s2_70.tif,9.185623639496043e-08,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_70.tif
Canon120-2\300,s2_71.tif,1.0796384231070988e-07,D:\Scanner_Source_Identification\Processed_Results\Canon120-2\300\residual_s2_71.tif
