path,scanner,dpi
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_42_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_43_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_44_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_45_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_46_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_47_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_48_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_49_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_4_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_50_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_51_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_52_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_53_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_54_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_55_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_56_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_57_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_58_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_59_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_5_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_60_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_61_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_62_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_63_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_64_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_65_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_66_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_67_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_68_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_69_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_6_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_70_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_71_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_72_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_73_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_74_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_75_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_76_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_77_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_78_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_79_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_7_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_80_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_81_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_82_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_83_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_84_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_85_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_86_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_87_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_88_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_89_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_8_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_90_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_91_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_92_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_93_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_94_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_95_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_96_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_97_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_98_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_99_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\150\s2_9_res_vis.png,Canon120-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_100_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_10_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_11_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_12_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_13_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_14_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_15_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_16_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_17_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_18_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_19_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_1_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_20_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_21_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_22_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_23_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_24_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_25_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_26_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_27_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_28_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_29_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_2_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_30_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_31_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_32_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_33_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_34_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_35_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_36_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_37_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_38_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_39_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_3_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_40_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_41_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_42_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_43_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_44_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_45_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_46_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_47_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_48_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_49_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_4_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_50_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_51_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_52_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_53_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_54_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_55_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_56_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_57_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_58_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_59_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_5_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_60_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_61_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_62_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_63_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_64_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_65_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_66_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_67_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_68_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_69_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_6_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_70_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_71_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_72_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_73_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_74_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_75_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_76_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_77_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_78_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_79_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_7_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_80_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_81_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_82_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_83_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_84_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_85_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_86_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_87_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_88_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_89_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_8_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_90_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_91_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_92_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_93_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_94_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_95_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_96_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_97_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_98_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_99_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon120-2\300\s2_9_res_vis.png,Canon120-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_100_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_10_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_11_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_12_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_13_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_14_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_15_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_16_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_17_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_18_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_19_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_1_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_20_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_21_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_22_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_23_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_24_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_25_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_26_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_27_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_28_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_29_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_2_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_30_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_31_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_32_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_33_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_34_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_35_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_36_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_37_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_38_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_39_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_3_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_40_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_41_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_42_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_43_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_44_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_45_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_46_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_47_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_48_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_49_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_4_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_50_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_51_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_52_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_53_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_54_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_55_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_56_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_57_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_58_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_59_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_5_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_60_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_61_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_62_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_63_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_64_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_65_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_66_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_67_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_68_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_69_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_6_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_70_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_71_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_72_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_73_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_74_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_75_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_76_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_77_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_78_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_79_res_vis.png,Canon220,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\Canon220\150\s3_7_res_vis.png,Canon220,150
